slice,name,structure
8.0,LPC,O-16:0
8.0,LPC,O-18:2
8.0,LPE,18:1
8.0,LPS,16:0
8.0,LPE,18:0
8.0,LPC,O-18:0
8.0,LPE,20:0
8.0,LPC,18:1
8.0,LPG,20:1
8.0,LPC,18:0
8.0,LPE,22:1
8.0,LPC,20:4
8.0,LPC,20:1
8.0,Cer,36:1;O2
8.0,LPC,22:6
8.0,Cer,40:1;O2
8.0,Cer,41:2;O2
8.0,Cer,40:0;O2
8.0,DG,35:0
8.0,Cer,42:1;O2
8.0,PA,32:1
8.0,PA,32:0
8.0,SM,31:1;O2
8.0,PE,O-34:2
8.0,PC_PE,31:0_34:0
8.0,PA_PA,36:1_38:4
8.0,PE,32:2
8.0,HexCer,36:2;O2
8.0,PC,32:1
8.0,PC,32:0
8.0,PA,36:4
8.0,PA,36:2
8.0,PC_PE_PE,31:0_34:0_36:3
8.0,PA,38:5
8.0,PG,32:0
8.0,PE,36:1
8.0,PC,O-34:1
8.0,PE,36:0
8.0,HexCer,36:1;O2
8.0,PS,32:1
8.0,HexCer,38:2;O2
8.0,SM,35:1;O2
8.0,PC_PE,31:1_34:1
8.0,PE_PE,O-36:0_O-38:3
8.0,PC,O-32:0
8.0,PE,O-38:2
8.0,PC,34:1
8.0,PE,O-36:5
8.0,PC,34:0
8.0,PA,38:4
8.0,PE,O-36:3
8.0,SM,36:2;O2
8.0,PE,O-36:2
8.0,PE,O-36:1
8.0,PC_PE,35:1_38:1
8.0,PA,40:4
8.0,PE,O-38:7
8.0,PG,34:1
8.0,PG,35:0
8.0,PE,O-38:6
8.0,PG,34:0
8.0,PC_PE_PE,37:5_38:2_40:5
8.0,HexCer_PG,38:1;O2_36:1
8.0,PC,35:0
8.0,PE,38:7
8.0,PS,34:1
8.0,PS,36:4
8.0,PC_PE,37:1_40:1
8.0,PS,36:3
8.0,PG,37:5
8.0,PE,38:4
8.0,PG,37:2
8.0,PC,O-36:1
8.0,PG,37:1
8.0,SM,42:2;O2
8.0,PE,O-40:7
8.0,PG,36:1
8.0,PS,38:1
8.0,PG,38:5
8.0,PC_PE_PE,39:6_40:3_42:6
8.0,PG,38:4
8.0,PG,39:0
8.0,SM,41:2;O2
8.0,PC,36:3
8.0,PG,38:3
8.0,PC,36:2
8.0,HexCer,40:0;O2
8.0,PS,36:2
8.0,PC,36:1
8.0,PG_PG,38:1_40:4
8.0,SM,42:3;O2
8.0,PS,36:0
8.0,PC,38:5
8.0,PS,38:5
8.0,PG,39:5
8.0,PG,39:4
8.0,PC,38:7
8.0,PG,40:5
8.0,PC,38:4
8.0,PG,40:4
8.0,PC,38:2
8.0,PC,38:1
8.0,PE,42:6
8.0,PS,41:0
8.0,PS,40:2
8.0,PS,40:6
8.0,PI,34:1
8.0,PS,40:5
8.0,PC,40:4
8.0,HexCer,44:2;O2
8.0,PI,34:0
8.0,PS,42:9
8.0,PC,40:2
8.0,PS,41:1
8.0,PI,36:3
8.0,PS,42:6
8.0,PI,36:1
8.0,PI,36:0
8.0,PS,44:9
8.0,PI,38:7
8.0,PI,39:5
8.0,PS,44:10
8.0,PI,38:5
8.0,PI,38:4
8.0,PI,40:8
8.0,PI,40:7
8.0,PI,40:5
8.0,PI,42:8
8.0,Hex2Cer,40:1;O2
8.0,Hex2Cer,40:0;O2
9.0,HexCer,42:2;O2
9.0,HexCer,42:1;O2
9.0,HexCer,40:1;O2
9.0,PC,38:6
9.0,PA,34:1
9.0,SM,36:1;O2
9.0,HexCer,40:2;O2
9.0,PG,40:6
9.0,PC,40:6
9.0,HexCer,36:1:O2
9.0,PE,40:6
9.0,PG,36:0
9.0,HexCer,41:1;O2
9.0,PE,42:9
9.0,PE,38:6
9.0,PC,40:7
9.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
9.0,LPE,22:6
9.0,PA,36:1
9.0,PE,40:7
9.0,PG,37:4
9.0,Cer,42:2;O2
9.0,Cer,40:2;O2
9.0,LPE,22:4
9.0,PA,40:6
9.0,PC,34:2
9.0,PC,40:1
9.0,PS,36:1
9.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
9.0,SM,42:1;O2
9.0,PI,36:4
9.0,SM,38:1;O2
9.0,PC,42:1
9.0,SM,34:1;O2
9.0,PE,40:4
9.0,PA,38:3
9.0,PG,36:2
9.0,PC,30:0
9.0,TG,67:2
9.0,TG,72:9
9.0,LPA,18:1
9.0,LPC,O-16:2
9.0,LPC,16:0
9.0,LPC,O-16:0
9.0,LPC,O-18:2
9.0,LPE,18:1
9.0,LPS,16:0
9.0,LPE,18:0
9.0,LPC,O-18:0
9.0,LPE,20:0
9.0,LPC,18:1
9.0,LPG,20:1
9.0,LPC,18:0
9.0,LPE,22:1
9.0,LPC,20:4
9.0,LPC,20:1
9.0,Cer,36:1;O2
9.0,LPC,22:6
9.0,Cer,40:1;O2
9.0,Cer,41:2;O2
9.0,Cer,40:0;O2
9.0,DG,35:0
9.0,Cer,42:1;O2
9.0,PA,32:1
9.0,PA,32:0
9.0,SM,31:1;O2
9.0,PE,O-34:2
9.0,PC_PE,31:0_34:0
9.0,PA_PA,36:1_38:4
9.0,PE,32:2
9.0,HexCer,36:2;O2
9.0,PC,32:1
9.0,PC,32:0
9.0,PA,36:4
9.0,PA,36:2
9.0,PC_PE_PE,31:0_34:0_36:3
9.0,PA,38:5
9.0,PG,32:0
9.0,PE,36:1
9.0,PC,O-34:1
9.0,PE,36:0
9.0,HexCer,36:1;O2
9.0,PS,32:1
9.0,HexCer,38:2;O2
9.0,SM,35:1;O2
9.0,PC_PE,31:1_34:1
9.0,PE_PE,O-36:0_O-38:3
9.0,PC,O-32:0
9.0,PE,O-38:2
9.0,PC,34:1
9.0,PE,O-36:5
9.0,PC,34:0
9.0,PA,38:4
9.0,PE,O-36:3
9.0,SM,36:2;O2
9.0,PE,O-36:2
9.0,PE,O-36:1
9.0,PC_PE,35:1_38:1
9.0,PA,40:4
9.0,PE,O-38:7
9.0,PG,34:1
9.0,PG,35:0
9.0,PE,O-38:6
9.0,PG,34:0
9.0,PC_PE_PE,37:5_38:2_40:5
9.0,HexCer_PG,38:1;O2_36:1
9.0,PC,35:0
9.0,PE,38:7
9.0,PS,34:1
9.0,PS,36:4
9.0,PC_PE,37:1_40:1
9.0,PS,36:3
9.0,PG,37:5
9.0,PE,38:4
9.0,PG,37:2
9.0,PC,O-36:1
9.0,PG,37:1
9.0,SM,42:2;O2
9.0,PE,O-40:7
9.0,PG,36:1
9.0,PS,38:1
9.0,PG,38:5
9.0,PC_PE_PE,39:6_40:3_42:6
9.0,PG,38:4
9.0,PG,39:0
9.0,SM,41:2;O2
9.0,PC,36:3
9.0,PG,38:3
9.0,PC,36:2
9.0,HexCer,40:0;O2
9.0,PS,36:2
9.0,PC,36:1
9.0,PG_PG,38:1_40:4
9.0,SM,42:3;O2
9.0,PS,36:0
9.0,PC,38:5
9.0,PS,38:5
9.0,PG,39:5
9.0,PG,39:4
9.0,PC,38:7
9.0,PG,40:5
9.0,PC,38:4
9.0,PG,40:4
9.0,PC,38:2
9.0,PC,38:1
9.0,PE,42:6
9.0,PS,41:0
9.0,PS,40:2
9.0,PS,40:6
9.0,PI,34:1
9.0,PS,40:5
9.0,PC,40:4
9.0,HexCer,44:2;O2
9.0,PI,34:0
9.0,PS,42:9
9.0,PC,40:2
9.0,PS,41:1
9.0,PI,36:3
9.0,PS,42:6
9.0,PI,36:1
9.0,PI,36:0
9.0,PS,44:9
9.0,PI,38:7
9.0,PI,39:5
9.0,PS,44:10
9.0,PI,38:5
9.0,PI,38:4
9.0,PI,40:8
9.0,PI,40:7
9.0,PI,40:5
9.0,PI,42:8
9.0,Hex2Cer,40:1;O2
9.0,Hex2Cer,40:0;O2
11.0,HexCer,42:2;O2
11.0,HexCer,42:1;O2
11.0,HexCer,40:1;O2
11.0,PC,38:6
11.0,PA,34:1
11.0,SM,36:1;O2
11.0,HexCer,40:2;O2
11.0,PG,40:6
11.0,PC,40:6
11.0,HexCer,36:1:O2
11.0,PE,40:6
11.0,PG,36:0
11.0,HexCer,41:1;O2
11.0,PE,42:9
11.0,PE,38:6
11.0,PC,40:7
11.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
11.0,LPE,22:6
11.0,PA,36:1
11.0,PE,40:7
11.0,PG,37:4
11.0,Cer,42:2;O2
11.0,Cer,40:2;O2
11.0,LPE,22:4
11.0,PA,40:6
11.0,PC,34:2
11.0,PC,40:1
11.0,PS,36:1
11.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
11.0,SM,42:1;O2
11.0,PI,36:4
11.0,SM,38:1;O2
11.0,PC,42:1
11.0,SM,34:1;O2
11.0,PE,40:4
11.0,PA,38:3
11.0,PG,36:2
11.0,PC,30:0
11.0,TG,67:2
11.0,TG,72:9
11.0,LPA,18:1
11.0,LPC,O-16:2
11.0,LPC,16:0
11.0,LPC,O-16:0
11.0,LPC,O-18:2
11.0,LPE,18:1
11.0,LPS,16:0
11.0,LPE,18:0
11.0,LPC,O-18:0
11.0,LPE,20:0
11.0,LPC,18:1
11.0,LPG,20:1
11.0,LPC,18:0
11.0,LPE,22:1
11.0,LPC,20:4
11.0,LPC,20:1
11.0,Cer,36:1;O2
11.0,LPC,22:6
11.0,Cer,40:1;O2
11.0,Cer,41:2;O2
11.0,Cer,40:0;O2
11.0,DG,35:0
11.0,Cer,42:1;O2
11.0,PA,32:1
11.0,PA,32:0
11.0,SM,31:1;O2
11.0,PE,O-34:2
11.0,PC_PE,31:0_34:0
11.0,PA_PA,36:1_38:4
11.0,PE,32:2
11.0,HexCer,36:2;O2
11.0,PC,32:1
11.0,PC,32:0
11.0,PA,36:4
11.0,PA,36:2
11.0,PC_PE_PE,31:0_34:0_36:3
11.0,PA,38:5
11.0,PG,32:0
11.0,PE,36:1
11.0,PC,O-34:1
11.0,PE,36:0
11.0,HexCer,36:1;O2
11.0,PS,32:1
11.0,HexCer,38:2;O2
11.0,SM,35:1;O2
11.0,PC_PE,31:1_34:1
11.0,PE_PE,O-36:0_O-38:3
11.0,PC,O-32:0
11.0,PE,O-38:2
11.0,PC,34:1
11.0,PE,O-36:5
11.0,PC,34:0
11.0,PA,38:4
11.0,PE,O-36:3
11.0,SM,36:2;O2
11.0,PE,O-36:2
11.0,PE,O-36:1
11.0,PC_PE,35:1_38:1
11.0,PA,40:4
11.0,PE,O-38:7
11.0,PG,34:1
11.0,PG,35:0
11.0,PE,O-38:6
11.0,PG,34:0
11.0,PC_PE_PE,37:5_38:2_40:5
11.0,HexCer_PG,38:1;O2_36:1
11.0,PC,35:0
11.0,PE,38:7
11.0,PS,34:1
11.0,PS,36:4
11.0,PC_PE,37:1_40:1
11.0,PS,36:3
11.0,PG,37:5
11.0,PE,38:4
11.0,PG,37:2
11.0,PC,O-36:1
11.0,PG,37:1
11.0,SM,42:2;O2
11.0,PE,O-40:7
11.0,PG,36:1
11.0,PS,38:1
11.0,PG,38:5
11.0,PC_PE_PE,39:6_40:3_42:6
11.0,PG,38:4
11.0,PG,39:0
11.0,SM,41:2;O2
11.0,PC,36:3
11.0,PG,38:3
11.0,PC,36:2
11.0,HexCer,40:0;O2
11.0,PS,36:2
11.0,PC,36:1
11.0,PG_PG,38:1_40:4
11.0,SM,42:3;O2
11.0,PS,36:0
11.0,PC,38:5
11.0,PS,38:5
11.0,PG,39:5
11.0,PG,39:4
11.0,PC,38:7
11.0,PG,40:5
11.0,PC,38:4
11.0,PG,40:4
11.0,PC,38:2
11.0,PC,38:1
11.0,PE,42:6
11.0,PS,41:0
11.0,PS,40:2
11.0,PS,40:6
11.0,PI,34:1
11.0,PS,40:5
11.0,PC,40:4
11.0,HexCer,44:2;O2
11.0,PI,34:0
11.0,PS,42:9
11.0,PC,40:2
11.0,PS,41:1
11.0,PI,36:3
11.0,PS,42:6
11.0,PI,36:1
11.0,PI,36:0
11.0,PS,44:9
11.0,PI,38:7
11.0,PI,39:5
11.0,PS,44:10
11.0,PI,38:5
11.0,PI,38:4
11.0,PI,40:8
11.0,PI,40:7
11.0,PI,40:5
11.0,PI,42:8
11.0,Hex2Cer,40:1;O2
11.0,Hex2Cer,40:0;O2
12.0,HexCer,42:2;O2
12.0,HexCer,42:1;O2
12.0,HexCer,40:1;O2
12.0,PC,38:6
12.0,PA,34:1
12.0,SM,36:1;O2
12.0,HexCer,40:2;O2
12.0,PG,40:6
12.0,PC,40:6
12.0,HexCer,36:1:O2
12.0,PE,40:6
12.0,PG,36:0
12.0,HexCer,41:1;O2
12.0,PE,42:9
12.0,PE,38:6
12.0,PC,40:7
12.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
12.0,LPE,22:6
12.0,PA,36:1
12.0,PE,40:7
12.0,PG,37:4
12.0,Cer,42:2;O2
12.0,Cer,40:2;O2
12.0,LPE,22:4
12.0,PA,40:6
12.0,PC,34:2
12.0,PC,40:1
12.0,PS,36:1
12.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
12.0,SM,42:1;O2
12.0,PI,36:4
12.0,SM,38:1;O2
12.0,PC,42:1
12.0,SM,34:1;O2
12.0,PE,40:4
12.0,PA,38:3
12.0,PG,36:2
12.0,PC,30:0
12.0,TG,67:2
12.0,TG,72:9
12.0,LPA,18:1
12.0,LPC,O-16:2
12.0,LPC,16:0
12.0,LPC,O-16:0
12.0,LPC,O-18:2
12.0,LPE,18:1
12.0,LPS,16:0
12.0,LPE,18:0
12.0,LPC,O-18:0
12.0,LPE,20:0
12.0,LPC,18:1
12.0,LPG,20:1
12.0,LPC,18:0
12.0,LPE,22:1
12.0,LPC,20:4
12.0,LPC,20:1
12.0,Cer,36:1;O2
12.0,LPC,22:6
12.0,Cer,40:1;O2
12.0,Cer,41:2;O2
12.0,Cer,40:0;O2
12.0,DG,35:0
12.0,Cer,42:1;O2
12.0,PA,32:1
12.0,PA,32:0
12.0,SM,31:1;O2
12.0,PE,O-34:2
12.0,PC_PE,31:0_34:0
12.0,PA_PA,36:1_38:4
12.0,PE,32:2
12.0,HexCer,36:2;O2
12.0,PC,32:1
12.0,PC,32:0
12.0,PA,36:4
12.0,PA,36:2
12.0,PC_PE_PE,31:0_34:0_36:3
12.0,PA,38:5
12.0,PG,32:0
12.0,PE,36:1
12.0,PC,O-34:1
12.0,PE,36:0
12.0,HexCer,36:1;O2
12.0,PS,32:1
12.0,HexCer,38:2;O2
12.0,SM,35:1;O2
12.0,PC_PE,31:1_34:1
12.0,PE_PE,O-36:0_O-38:3
12.0,PC,O-32:0
12.0,PE,O-38:2
12.0,PC,34:1
12.0,PE,O-36:5
12.0,PC,34:0
12.0,PA,38:4
12.0,PE,O-36:3
12.0,SM,36:2;O2
12.0,PE,O-36:2
12.0,PE,O-36:1
12.0,PC_PE,35:1_38:1
12.0,PA,40:4
12.0,PE,O-38:7
12.0,PG,34:1
12.0,PG,35:0
12.0,PE,O-38:6
12.0,PG,34:0
12.0,PC_PE_PE,37:5_38:2_40:5
12.0,HexCer_PG,38:1;O2_36:1
12.0,PC,35:0
12.0,PE,38:7
12.0,PS,34:1
12.0,PS,36:4
12.0,PC_PE,37:1_40:1
12.0,PS,36:3
12.0,PG,37:5
12.0,PE,38:4
12.0,PG,37:2
12.0,PC,O-36:1
12.0,PG,37:1
12.0,SM,42:2;O2
12.0,PE,O-40:7
12.0,PG,36:1
12.0,PS,38:1
12.0,PG,38:5
12.0,PC_PE_PE,39:6_40:3_42:6
12.0,PG,38:4
12.0,PG,39:0
12.0,SM,41:2;O2
12.0,PC,36:3
12.0,PG,38:3
12.0,PC,36:2
12.0,HexCer,40:0;O2
12.0,PS,36:2
12.0,PC,36:1
12.0,PG_PG,38:1_40:4
12.0,SM,42:3;O2
12.0,PS,36:0
12.0,PC,38:5
12.0,PS,38:5
12.0,PG,39:5
12.0,PG,39:4
12.0,PC,38:7
12.0,PG,40:5
12.0,PC,38:4
12.0,PG,40:4
12.0,PC,38:2
12.0,PC,38:1
12.0,PE,42:6
12.0,PS,41:0
12.0,PS,40:2
12.0,PS,40:6
12.0,PI,34:1
12.0,PS,40:5
12.0,PC,40:4
12.0,HexCer,44:2;O2
12.0,PI,34:0
12.0,PS,42:9
12.0,PC,40:2
12.0,PS,41:1
12.0,PI,36:3
12.0,PS,42:6
12.0,PI,36:1
12.0,PI,36:0
12.0,PS,44:9
12.0,PI,38:7
12.0,PI,39:5
12.0,PS,44:10
12.0,PI,38:5
12.0,PI,38:4
12.0,PI,40:8
12.0,PI,40:7
12.0,PI,40:5
12.0,PI,42:8
12.0,Hex2Cer,40:1;O2
12.0,Hex2Cer,40:0;O2
14.0,HexCer,42:2;O2
14.0,HexCer,42:1;O2
14.0,HexCer,40:1;O2
14.0,PC,38:6
14.0,PA,34:1
14.0,SM,36:1;O2
14.0,HexCer,40:2;O2
14.0,PG,40:6
14.0,PC,40:6
14.0,HexCer,36:1:O2
14.0,PE,40:6
14.0,PG,36:0
14.0,HexCer,41:1;O2
14.0,PE,42:9
14.0,PE,38:6
14.0,PC,40:7
14.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
14.0,LPE,22:6
14.0,PA,36:1
14.0,PE,40:7
14.0,PG,37:4
14.0,Cer,42:2;O2
14.0,Cer,40:2;O2
14.0,LPE,22:4
14.0,PA,40:6
14.0,PC,34:2
14.0,PC,40:1
14.0,PS,36:1
14.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
14.0,SM,42:1;O2
14.0,PI,36:4
14.0,SM,38:1;O2
14.0,PC,42:1
14.0,SM,34:1;O2
14.0,PE,40:4
14.0,PA,38:3
14.0,PG,36:2
14.0,PC,30:0
14.0,TG,67:2
14.0,TG,72:9
14.0,LPA,18:1
14.0,LPC,O-16:2
14.0,LPC,16:0
14.0,LPC,O-16:0
14.0,LPC,O-18:2
14.0,LPE,18:1
14.0,LPS,16:0
14.0,LPE,18:0
14.0,LPC,O-18:0
14.0,LPE,20:0
14.0,LPC,18:1
14.0,LPG,20:1
14.0,LPC,18:0
14.0,LPE,22:1
14.0,LPC,20:4
14.0,LPC,20:1
14.0,Cer,36:1;O2
14.0,LPC,22:6
14.0,Cer,40:1;O2
14.0,Cer,41:2;O2
14.0,Cer,40:0;O2
14.0,DG,35:0
14.0,Cer,42:1;O2
14.0,PA,32:1
14.0,PA,32:0
14.0,SM,31:1;O2
14.0,PE,O-34:2
14.0,PC_PE,31:0_34:0
14.0,PA_PA,36:1_38:4
14.0,PE,32:2
14.0,HexCer,36:2;O2
14.0,PC,32:1
14.0,PC,32:0
14.0,PA,36:4
14.0,PA,36:2
14.0,PC_PE_PE,31:0_34:0_36:3
14.0,PA,38:5
14.0,PG,32:0
14.0,PE,36:1
14.0,PC,O-34:1
14.0,PE,36:0
14.0,HexCer,36:1;O2
14.0,PS,32:1
14.0,HexCer,38:2;O2
14.0,SM,35:1;O2
14.0,PC_PE,31:1_34:1
14.0,PE_PE,O-36:0_O-38:3
14.0,PC,O-32:0
14.0,PE,O-38:2
14.0,PC,34:1
14.0,PE,O-36:5
14.0,PC,34:0
14.0,PA,38:4
14.0,PE,O-36:3
14.0,SM,36:2;O2
14.0,PE,O-36:2
14.0,PE,O-36:1
14.0,PC_PE,35:1_38:1
14.0,PA,40:4
14.0,PE,O-38:7
14.0,PG,34:1
14.0,PG,35:0
14.0,PE,O-38:6
14.0,PG,34:0
14.0,PC_PE_PE,37:5_38:2_40:5
14.0,HexCer_PG,38:1;O2_36:1
14.0,PC,35:0
14.0,PE,38:7
14.0,PS,34:1
14.0,PS,36:4
14.0,PC_PE,37:1_40:1
14.0,PS,36:3
14.0,PG,37:5
14.0,PE,38:4
14.0,PG,37:2
14.0,PC,O-36:1
14.0,PG,37:1
14.0,SM,42:2;O2
14.0,PE,O-40:7
14.0,PG,36:1
14.0,PS,38:1
14.0,PG,38:5
14.0,PC_PE_PE,39:6_40:3_42:6
14.0,PG,38:4
14.0,PG,39:0
14.0,SM,41:2;O2
14.0,PC,36:3
14.0,PG,38:3
14.0,PC,36:2
14.0,HexCer,40:0;O2
14.0,PS,36:2
14.0,PC,36:1
14.0,PG_PG,38:1_40:4
14.0,SM,42:3;O2
14.0,PS,36:0
14.0,PC,38:5
14.0,PS,38:5
14.0,PG,39:5
14.0,PG,39:4
14.0,PC,38:7
14.0,PG,40:5
14.0,PC,38:4
14.0,PG,40:4
14.0,PC,38:2
14.0,PC,38:1
14.0,PE,42:6
14.0,PS,41:0
14.0,PS,40:2
14.0,PS,40:6
14.0,PI,34:1
14.0,PS,40:5
14.0,PC,40:4
14.0,HexCer,44:2;O2
14.0,PI,34:0
14.0,PS,42:9
14.0,PC,40:2
14.0,PS,41:1
14.0,PI,36:3
14.0,PS,42:6
14.0,PI,36:1
14.0,PI,36:0
14.0,PS,44:9
14.0,PI,38:7
14.0,PI,39:5
14.0,PS,44:10
14.0,PI,38:5
14.0,PI,38:4
14.0,PI,40:8
14.0,PI,40:7
14.0,PI,40:5
14.0,PI,42:8
14.0,Hex2Cer,40:1;O2
14.0,Hex2Cer,40:0;O2
15.0,HexCer,42:2;O2
15.0,HexCer,42:1;O2
15.0,HexCer,40:1;O2
15.0,PC,38:6
15.0,PA,34:1
15.0,SM,36:1;O2
15.0,HexCer,40:2;O2
15.0,PG,40:6
15.0,PC,40:6
15.0,HexCer,36:1:O2
15.0,PE,40:6
15.0,PG,36:0
15.0,HexCer,41:1;O2
15.0,PE,42:9
15.0,PE,38:6
15.0,PC,40:7
15.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
15.0,LPE,22:6
15.0,PA,36:1
15.0,PE,40:7
15.0,PG,37:4
15.0,Cer,42:2;O2
15.0,Cer,40:2;O2
15.0,LPE,22:4
15.0,PA,40:6
15.0,PC,34:2
15.0,PC,40:1
15.0,PS,36:1
15.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
15.0,SM,42:1;O2
15.0,PI,36:4
15.0,SM,38:1;O2
15.0,PC,42:1
15.0,SM,34:1;O2
15.0,PE,40:4
15.0,PA,38:3
15.0,PG,36:2
15.0,PC,30:0
15.0,TG,67:2
15.0,TG,72:9
15.0,LPA,18:1
15.0,LPC,O-16:2
15.0,LPC,16:0
15.0,LPC,O-16:0
15.0,LPC,O-18:2
15.0,LPE,18:1
15.0,LPS,16:0
15.0,LPE,18:0
15.0,LPC,O-18:0
15.0,LPE,20:0
15.0,LPC,18:1
15.0,LPG,20:1
15.0,LPC,18:0
15.0,LPE,22:1
15.0,LPC,20:4
15.0,LPC,20:1
15.0,Cer,36:1;O2
15.0,LPC,22:6
15.0,Cer,40:1;O2
15.0,Cer,41:2;O2
15.0,Cer,40:0;O2
15.0,DG,35:0
15.0,Cer,42:1;O2
15.0,PA,32:1
15.0,PA,32:0
15.0,SM,31:1;O2
15.0,PE,O-34:2
15.0,PC_PE,31:0_34:0
15.0,PA_PA,36:1_38:4
15.0,PE,32:2
15.0,HexCer,36:2;O2
15.0,PC,32:1
15.0,PC,32:0
15.0,PA,36:4
15.0,PA,36:2
15.0,PC_PE_PE,31:0_34:0_36:3
15.0,PA,38:5
15.0,PG,32:0
15.0,PE,36:1
15.0,PC,O-34:1
15.0,PE,36:0
15.0,HexCer,36:1;O2
15.0,PS,32:1
15.0,HexCer,38:2;O2
15.0,SM,35:1;O2
15.0,PC_PE,31:1_34:1
15.0,PE_PE,O-36:0_O-38:3
15.0,PC,O-32:0
15.0,PE,O-38:2
15.0,PC,34:1
15.0,PE,O-36:5
15.0,PC,34:0
15.0,PA,38:4
15.0,PE,O-36:3
15.0,SM,36:2;O2
15.0,PE,O-36:2
15.0,PE,O-36:1
15.0,PC_PE,35:1_38:1
15.0,PA,40:4
15.0,PE,O-38:7
15.0,PG,34:1
15.0,PG,35:0
15.0,PE,O-38:6
15.0,PG,34:0
15.0,PC_PE_PE,37:5_38:2_40:5
15.0,HexCer_PG,38:1;O2_36:1
15.0,PC,35:0
15.0,PE,38:7
15.0,PS,34:1
15.0,PS,36:4
15.0,PC_PE,37:1_40:1
15.0,PS,36:3
15.0,PG,37:5
15.0,PE,38:4
15.0,PG,37:2
15.0,PC,O-36:1
15.0,PG,37:1
15.0,SM,42:2;O2
15.0,PE,O-40:7
15.0,PG,36:1
15.0,PS,38:1
15.0,PG,38:5
15.0,PC_PE_PE,39:6_40:3_42:6
15.0,PG,38:4
15.0,PG,39:0
15.0,SM,41:2;O2
15.0,PC,36:3
15.0,PG,38:3
15.0,PC,36:2
15.0,HexCer,40:0;O2
15.0,PS,36:2
15.0,PC,36:1
15.0,PG_PG,38:1_40:4
15.0,SM,42:3;O2
15.0,PS,36:0
15.0,PC,38:5
15.0,PS,38:5
15.0,PG,39:5
15.0,PG,39:4
15.0,PC,38:7
15.0,PG,40:5
15.0,PC,38:4
15.0,PG,40:4
15.0,PC,38:2
15.0,PC,38:1
15.0,PE,42:6
15.0,PS,41:0
15.0,PS,40:2
15.0,PS,40:6
15.0,PI,34:1
15.0,PS,40:5
15.0,PC,40:4
15.0,HexCer,44:2;O2
15.0,PI,34:0
15.0,PS,42:9
15.0,PC,40:2
15.0,PS,41:1
15.0,PI,36:3
15.0,PS,42:6
15.0,PI,36:1
15.0,PI,36:0
15.0,PS,44:9
15.0,PI,38:7
15.0,PI,39:5
15.0,PS,44:10
15.0,PI,38:5
15.0,PI,38:4
15.0,PI,40:8
15.0,PI,40:7
15.0,PI,40:5
15.0,PI,42:8
15.0,Hex2Cer,40:1;O2
15.0,Hex2Cer,40:0;O2
16.0,HexCer,42:2;O2
16.0,HexCer,42:1;O2
16.0,HexCer,40:1;O2
16.0,PC,38:6
16.0,PA,34:1
16.0,SM,36:1;O2
16.0,HexCer,40:2;O2
16.0,PG,40:6
16.0,PC,40:6
16.0,HexCer,36:1:O2
16.0,PE,40:6
16.0,PG,36:0
16.0,HexCer,41:1;O2
16.0,PE,42:9
16.0,PE,38:6
16.0,PC,40:7
16.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
16.0,LPE,22:6
16.0,PA,36:1
16.0,PE,40:7
16.0,PG,37:4
16.0,Cer,42:2;O2
16.0,Cer,40:2;O2
16.0,LPE,22:4
16.0,PA,40:6
16.0,PC,34:2
16.0,PC,40:1
16.0,PS,36:1
16.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
16.0,SM,42:1;O2
16.0,PI,36:4
16.0,SM,38:1;O2
16.0,PC,42:1
16.0,SM,34:1;O2
16.0,PE,40:4
16.0,PA,38:3
16.0,PG,36:2
16.0,PC,30:0
16.0,TG,67:2
16.0,TG,72:9
16.0,LPA,18:1
16.0,LPC,O-16:2
16.0,LPC,16:0
16.0,LPC,O-16:0
16.0,LPC,O-18:2
16.0,LPE,18:1
16.0,LPS,16:0
16.0,LPE,18:0
16.0,LPC,O-18:0
16.0,LPE,20:0
16.0,LPC,18:1
16.0,LPG,20:1
16.0,LPC,18:0
16.0,LPE,22:1
16.0,LPC,20:4
16.0,LPC,20:1
16.0,Cer,36:1;O2
16.0,LPC,22:6
16.0,Cer,40:1;O2
16.0,Cer,41:2;O2
16.0,Cer,40:0;O2
16.0,DG,35:0
16.0,Cer,42:1;O2
16.0,PA,32:1
16.0,PA,32:0
16.0,SM,31:1;O2
16.0,PE,O-34:2
16.0,PC_PE,31:0_34:0
16.0,PA_PA,36:1_38:4
16.0,PE,32:2
16.0,HexCer,36:2;O2
16.0,PC,32:1
16.0,PC,32:0
16.0,PA,36:4
16.0,PA,36:2
16.0,PC_PE_PE,31:0_34:0_36:3
16.0,PA,38:5
16.0,PG,32:0
16.0,PE,36:1
16.0,PC,O-34:1
16.0,PE,36:0
16.0,HexCer,36:1;O2
16.0,PS,32:1
16.0,HexCer,38:2;O2
16.0,SM,35:1;O2
16.0,PC_PE,31:1_34:1
